entryid,propid,duplicate,Database,Stad,Street,No,day,month,year,price,appraisal,HerengrachtRem,EntryIDOrig,PropIDOrig
29095,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,11,7,1871,1300,0,0,1183,167
29096,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,9,9,1874,1600,0,0,1184,167
29097,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,18,7,1894,2000,0,0,1185,167
29098,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,11,7,1904,1900,0,0,1186,167
29099,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,26,4,1910,2800,0,0,1187,167
29100,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,30,3,1912,1800,0,0,1188,167
29101,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,11,12,1918,1110,0,0,1189,167
29102,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,1,4,1919,1800,0,0,1190,167
29103,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,16,8,1920,4000,0,0,1191,167
29104,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,30,6,1924,5000,0,0,1193,167
29105,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,10,11,1925,4450,0,0,1194,167
29106,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,16,3,1926,5300,0,0,1195,167
29107,14533,0,Verweij,Amsterdam,Rapenburgerstraat,17,28,11,1939,3000,0,0,1197,167
29108,14534,0,SAAuctions,Amsterdam,Rapenburgerstraat,20,2,12,1922,6000,1,0,22913,11160
29109,14534,0,SAAuctions,Amsterdam,Rapenburgerstraat,20,27,9,1926,5800,0,0,22914,11160
29110,14534,0,SAAuctions,Amsterdam,Rapenburgerstraat,20,21,11,1932,7500,0,0,22915,11160
29111,14534,0,SAAuctions,Amsterdam,Rapenburgerstraat,20,30,10,1933,6901,0,0,22916,11160
29112,14534,0,SAAuctions,Amsterdam,Rapenburgerstraat,20,7,12,1942,5500,0,0,22917,11160
29113,14535,0,SAAuctions,Amsterdam,Rapenburgerstraat,22,22,12,1909,5500,1,0,22919,11161
29114,14535,0,SAAuctions,Amsterdam,Rapenburgerstraat,22,,11,1916,9000,1,0,22918,11161
29115,14536,0,Verweij,Amsterdam,Rapenburgerstraat,26,5,6,1865,3000,0,0,1127,157
